,Player,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
5872,Kyle Fuller,2014,CB,Defense,CHI,420000,1341273,1761273,0.013,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
5873,Datone Jones,2014,DE,Defense,GB,755754,998016,1753770,0.012,NFC,NFC North,12,4,0,0.75,1,486,348,138,0.4375,0.480469,Yes,No
5874,Davin Joseph,2014,G,Offense,LAR/STL,1100000,0,1750000,0.013,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5875,Graham Gano,2014,K,Special Teams,CAR,950000,750000,1750000,0.013,NFC,NFC South,7,8,1,0.46875,1,339,374,-35,0.357143,0.488281,Yes,No
5876,Chad Rinehart,2014,G,Offense,LAC/SD,750000,1000000,1750000,0.013,AFC,AFC West,9,7,0,0.5625,3,348,348,0,0.402778,0.511719,No,No
5877,Chris Ivory,2014,RB,Offense,NYJ,1000000,750000,1750000,0.013,AFC,AFC East,4,12,0,0.25,4,283,401,-118,0.375,0.542969,No,No
5878,Vance Walker,2014,DE,Defense,KC,730000,1000000,1750000,0.013,AFC,AFC West,9,7,0,0.5625,2,353,281,72,0.5,0.511719,No,No
5879,Shaun Hill,2014,QB,Offense,LAR/STL,1250000,500000,1750000,0.013,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5880,DeAndre Hopkins,2014,WR,Offense,HOU,751668,981673,1733341,0.013,AFC,AFC South,9,7,0,0.5625,2,372,307,65,0.298611,0.445312,No,No
5881,Ryan Shazier,2014,ILB,Defense,PIT,420000,1308584,1728584,0.013,AFC,AFC North,11,5,0,0.6875,1,436,368,68,0.477273,0.445312,Yes,No
5882,Kevin Boothe,2014,G,Offense,LV/OAK,900000,0,1725000,0.013,AFC,AFC West,3,13,0,0.1875,4,253,452,-199,0.541667,0.570312,No,No
5883,Jason Babin,2014,DE,Defense,NYJ,1100000,125000,1725000,0.013,AFC,AFC East,4,12,0,0.25,4,283,401,-118,0.375,0.542969,No,No
5884,Sylvester Williams,2014,DT,Defense,DEN,749625,973500,1723125,0.013,AFC,AFC West,12,4,0,0.75,1,482,354,128,0.484375,0.519531,Yes,No
5885,Darren McFadden,2014,RB,Offense,LV/OAK,1250000,100000,1718000,0.013,AFC,AFC West,3,13,0,0.1875,4,253,452,-199,0.541667,0.570312,No,No
5886,Geno Hayes,2014,OLB,Defense,JAX,975000,62500,1712500,0.011,AFC,AFC South,3,13,0,0.1875,3,249,412,-163,0.3125,0.511719,No,No
5887,Jeremy Zuttah,2014,C,Offense,BAL,1000000,700000,1700000,0.013,AFC,AFC North,10,6,0,0.625,3,409,302,107,0.375,0.46875,Yes,No
5888,Jerricho Cotchery,2014,WR,Offense,CAR,1250000,450000,1700000,0.012,NFC,NFC South,7,8,1,0.46875,1,339,374,-35,0.357143,0.488281,Yes,No
5889,Dan Bailey,2014,K,Special Teams,DAL,900000,800000,1700000,0.013,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
5890,Corey Wootton,2014,DT,Defense,MIN,1000000,400000,1700000,0.013,NFC,NFC North,7,9,0,0.4375,3,325,343,-18,0.303571,0.472656,No,No
5891,Nick Novak,2014,K,Special Teams,LAC/SD,1325000,375000,1700000,0.013,AFC,AFC West,9,7,0,0.5625,3,348,348,0,0.402778,0.511719,No,No
5892,Steven Hauschka,2014,K,Special Teams,SEA,875000,825000,1700000,0.013,NFC,NFC West,12,4,0,0.75,1,394,254,140,0.510417,0.523438,Yes,No
5893,Benjamin Watson,2014,TE,Offense,NO,1000000,400000,1684375,0.013,NFC,NFC South,7,9,0,0.4375,2,401,424,-23,0.410714,0.480469,No,No
5894,William Gay,2014,CB,Defense,PIT,1500000,166667,1666667,0.012,AFC,AFC North,11,5,0,0.6875,1,436,368,68,0.477273,0.445312,Yes,No
5895,Taiwan Jones,2014,RB,Offense,LV/OAK,645000,101250,1651250,0.013,AFC,AFC West,3,13,0,0.1875,4,253,452,-199,0.541667,0.570312,No,No
5896,Jim Dray,2014,TE,Offense,CLE,1350000,300000,1650000,0.011,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
5897,David Bruton,2014,SS,Defense,DEN,1250000,400000,1650000,0.012,AFC,AFC West,12,4,0,0.75,1,482,354,128,0.484375,0.519531,Yes,No
5898,Dan Skuta,2014,OLB,Defense,SF,1300000,150000,1650000,0.012,NFC,NFC West,8,8,0,0.5,3,306,340,-34,0.507812,0.527344,No,No
5899,Cordarrelle Patterson,2014,WR,Offense,MIN,733230,907918,1641148,0.012,NFC,NFC North,7,9,0,0.4375,3,325,343,-18,0.303571,0.472656,No,No
5900,Zack Martin,2014,G,Offense,DAL,420000,1210509,1630509,0.012,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
5901,Matt Shaughnessy,2014,DE,Defense,ARI,800000,700000,1625000,0.012,NFC,NFC West,11,5,0,0.6875,2,310,299,11,0.477273,0.523438,Yes,No
5902,Ryan Wendell,2014,C,Offense,NE,1000000,425000,1625000,0.012,AFC,AFC East,12,4,0,0.75,1,468,313,155,0.484375,0.511719,Yes,Yes
5903,Jay Ratliff,2014,DT,Defense,CHI,855000,0,1625000,0.012,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
5904,Jabaal Sheard,2014,OLB,Defense,CLE,994125,550500,1619625,0.01,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
5905,Robert Housler,2014,TE,Offense,ARI,1406000,171023,1602023,0.012,NFC,NFC West,11,5,0,0.6875,2,310,299,11,0.477273,0.523438,Yes,No
5906,Fili Moala,2014,DE,Defense,IND,1000000,0,1600000,0.012,AFC,AFC South,11,5,0,0.6875,1,458,369,89,0.369318,0.476562,Yes,No
5907,Justin Houston,2014,OLB,Defense,KC,1406000,167812,1598812,0.012,AFC,AFC West,9,7,0,0.5625,2,353,281,72,0.5,0.511719,No,No
5908,C.J. Mosley,2014,ILB,Defense,BAL,420000,1177818,1597818,0.012,AFC,AFC North,10,6,0,0.625,3,409,302,107,0.375,0.46875,Yes,No
5909,Alec Ogletree,2014,ILB,Defense,LAR/STL,724547,873188,1597735,0.012,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5910,DeMarco Murray,2014,RB,Offense,DAL,1406000,165625,1596625,0.012,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
5911,Chris Culliver,2014,CB,Defense,SF,1431000,149719,1580719,0.012,NFC,NFC West,8,8,0,0.5,3,306,340,-34,0.507812,0.527344,No,No
5912,Paul McQuistan,2014,LT,Offense,CLE,855000,375000,1580000,0.01,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
5913,Christopher Conte,2014,FS,Defense,CHI,1421000,133400,1564400,0.012,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
5914,Mason Foster,2014,ILB,Defense,TB,1431000,131250,1562250,0.011,NFC,NFC South,2,14,0,0.125,4,277,410,-133,0.46875,0.480469,No,No
5915,Travis Frederick,2014,C,Offense,DAL,717274,844096,1561370,0.012,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
5916,Calvin Pryor,2014,FS,Defense,NYJ,420000,1136955,1556955,0.012,AFC,AFC East,4,12,0,0.25,4,283,401,-118,0.375,0.542969,No,No
5917,Da'Norris Searcy,2014,SS,Defense,BUF,1431000,121106,1552106,0.01,AFC,AFC East,9,7,0,0.5625,2,343,289,54,0.486111,0.515625,No,No
5918,Clint Boling,2014,G,Offense,CIN,1431000,120362,1551362,0.011,AFC,AFC North,10,5,1,0.65625,2,365,344,21,0.425,0.496094,Yes,No
5919,Jordan Cameron,2014,TE,Offense,CLE,1431000,119350,1550350,0.01,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
5920,Roberto Garza,2014,C,Offense,CHI,955000,150000,1550000,0.012,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
5921,Sam Acho,2014,OLB,Defense,ARI,1431000,118607,1549607,0.011,NFC,NFC West,11,5,0,0.6875,2,310,299,11,0.477273,0.523438,Yes,No
5922,Roy Helu,2014,RB,Offense,WAS,1431000,117563,1548563,0.012,NFC,NFC East,4,12,0,0.25,4,301,438,-137,0.421875,0.496094,No,No
5923,Colin McCarthy,2014,ILB,Defense,TEN,1431000,113850,1544850,0.011,AFC,AFC South,2,14,0,0.125,4,254,438,-184,0.375,0.503906,No,No
5924,Bruce Carter,2014,ILB,Defense,DAL,986991,507654,1544645,0.012,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
5925,C.J. Mosley,2014,DT,Defense,DET,1550000,175000,1542647,0.012,NFC,NFC North,11,5,0,0.6875,2,321,282,39,0.392045,0.46875,Yes,No
5926,Cecil Shorts,2014,WR,Offense,JAX,1431000,110845,1541845,0.01,AFC,AFC South,3,13,0,0.1875,3,249,412,-163,0.3125,0.511719,No,No
5927,Matt Elam,2014,SS,Defense,BAL,712591,825364,1537955,0.012,AFC,AFC North,10,6,0,0.625,3,409,302,107,0.375,0.46875,Yes,No
5928,Ja'Wuan James,2014,RT,Offense,MIA,420000,1112436,1532436,0.01,AFC,AFC East,8,8,0,0.5,3,388,373,15,0.40625,0.511719,No,No
5929,Bilal Powell,2014,RB,Offense,NYJ,1431000,100125,1531125,0.011,AFC,AFC East,4,12,0,0.25,4,283,401,-118,0.375,0.542969,No,No
5930,Brandin Cooks,2014,WR,Offense,NO,420000,1104264,1524264,0.012,NFC,NFC South,7,9,0,0.4375,2,401,424,-23,0.410714,0.480469,No,No
5931,Roman Harper,2014,SS,Defense,CAR,950000,300000,1518750,0.011,NFC,NFC South,7,8,1,0.46875,1,339,374,-35,0.357143,0.488281,Yes,No
5932,HaHa Clinton-Dix,2014,FS,Defense,GB,420000,1096091,1516091,0.011,NFC,NFC North,12,4,0,0.75,1,486,348,138,0.4375,0.480469,Yes,No
5933,Alex Carrington,2014,DT,Defense,LAR/STL,1000000,0,1500000,0.011,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5934,Jason Campbell,2014,QB,Offense,CIN,1000000,400000,1500000,0.011,AFC,AFC North,10,5,1,0.65625,2,365,344,21,0.425,0.496094,Yes,No
5935,Dominic Raiola,2014,C,Offense,DET,1250000,250000,1500000,0.011,NFC,NFC North,11,5,0,0.6875,2,321,282,39,0.392045,0.46875,Yes,No
5936,Clay Harbor,2014,TE,Offense,JAX,1350000,0,1500000,0.01,AFC,AFC South,3,13,0,0.1875,3,249,412,-163,0.3125,0.511719,No,No
5937,Charlie Whitehurst,2014,QB,Offense,TEN,1000000,500000,1500000,0.011,AFC,AFC South,2,14,0,0.125,4,254,438,-184,0.375,0.503906,No,No
5938,Ryan Mundy,2014,SS,Defense,CHI,800000,0,1500000,0.011,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
5939,Cam Thomas,2014,DT,Defense,PIT,1000000,500000,1500000,0.011,AFC,AFC North,11,5,0,0.6875,1,436,368,68,0.477273,0.445312,Yes,No
5940,Johnny Manziel,2014,QB,Offense,CLE,420000,1079745,1499745,0.01,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
5941,Brooks Reed,2014,DE,Defense,HOU,1016148,297867,1496015,0.011,AFC,AFC South,9,7,0,0.5625,2,372,307,65,0.298611,0.445312,No,No
5942,Jarvis Jenkins,2014,DE,Defense,WAS,927184,465483,1492667,0.011,NFC,NFC East,4,12,0,0.25,4,301,438,-137,0.421875,0.496094,No,No
5943,Dee Ford,2014,OLB,Defense,KC,420000,1063400,1483400,0.011,AFC,AFC West,9,7,0,0.5625,2,353,281,72,0.5,0.511719,No,No
5944,Buster Skrine,2014,CB,Defense,CLE,1431000,50500,1481500,0.009,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
5945,Jacquizz Rodgers,2014,RB,Offense,ATL,1431000,47750,1478750,0.011,NFC,NFC South,6,10,0,0.375,3,381,417,-36,0.375,0.476562,No,No
5946,Denarius Moore,2014,WR,Offense,LV/OAK,1431000,47513,1478513,0.011,AFC,AFC West,3,13,0,0.1875,4,253,452,-199,0.541667,0.570312,No,No
5947,Brett Kern,2014,P,Special Teams,TEN,937500,531875,1469375,0.011,AFC,AFC South,2,14,0,0.125,4,254,438,-184,0.375,0.503906,No,No
5948,Brian Quick,2014,WR,Offense,LAR/STL,879690,589382,1469072,0.011,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5949,Corey Peters,2014,DT,Defense,ATL,1000000,0,1468750,0.011,NFC,NFC South,6,10,0,0.375,3,381,417,-36,0.375,0.476562,No,No
5950,Charles Clay,2014,TE,Offense,MIA,1431000,28000,1459000,0.01,AFC,AFC East,8,8,0,0.5,3,388,373,15,0.40625,0.511719,No,No
5951,Coby Fleener,2014,TE,Offense,IND,875604,581209,1456813,0.011,AFC,AFC South,11,5,0,0.6875,1,458,369,89,0.369318,0.476562,Yes,No
5952,Lorenzo Alexander,2014,OLB,Defense,ARI,855000,450000,1455000,0.011,NFC,NFC West,11,5,0,0.6875,2,310,299,11,0.477273,0.523438,Yes,No
5953,Jeron Johnson,2014,SS,Defense,SEA,1000000,250000,1453125,0.011,NFC,NFC West,12,4,0,0.75,1,394,254,140,0.510417,0.523438,Yes,No
5954,Darqueze Dennard,2014,CB,Defense,CIN,420000,1030708,1450708,0.01,AFC,AFC North,10,5,1,0.65625,2,365,344,21,0.425,0.496094,Yes,No
5955,Jacquian Williams,2014,OLB,Defense,NYG,1431000,19670,1450670,0.011,NFC,NFC East,6,10,0,0.375,3,380,400,-20,0.322917,0.511719,No,No
5956,Justin Durant,2014,OLB,Defense,DAL,1250000,200000,1450000,0.011,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
5957,Derek Newton,2014,RT,Offense,HOU,1431000,15064,1446064,0.011,AFC,AFC South,9,7,0,0.5625,2,372,307,65,0.298611,0.445312,No,No
5958,Courtney Upshaw,2014,DT,Defense,BAL,871518,573036,1444554,0.011,AFC,AFC North,10,6,0,0.625,3,409,302,107,0.375,0.46875,Yes,No
5959,Jimmy Wilson,2014,SS,Defense,MIA,1431000,11475,1442475,0.01,AFC,AFC East,8,8,0,0.5,3,388,373,15,0.40625,0.511719,No,No
5960,John Carlson,2014,TE,Offense,ARI,800000,50000,1437500,0.011,NFC,NFC West,11,5,0,0.6875,2,310,299,11,0.477273,0.523438,Yes,No
5961,Jason Verrett,2014,CB,Defense,LAC/SD,303000,1014364,1434364,0.011,AFC,AFC West,9,7,0,0.5625,3,348,348,0,0.402778,0.511719,No,No
5962,Robert McClain,2014,CB,Defense,ATL,1431000,0,1431000,0.011,NFC,NFC South,6,10,0,0.375,3,381,417,-36,0.375,0.476562,No,No
5963,Jamari Lattimore,2014,ILB,Defense,GB,1431000,0,1431000,0.01,NFC,NFC North,12,4,0,0.75,1,486,348,138,0.4375,0.480469,Yes,No
5964,Josh Gordy,2014,CB,Defense,IND,1431000,0,1431000,0.011,AFC,AFC South,11,5,0,0.6875,1,458,369,89,0.369318,0.476562,Yes,No
5965,Joe Reitz,2014,G,Offense,IND,1431000,0,1431000,0.011,AFC,AFC South,11,5,0,0.6875,1,458,369,89,0.369318,0.476562,Yes,No
5966,Mitch Unrein,2014,DE,Defense,DEN,1431000,0,1431000,0.011,AFC,AFC West,12,4,0,0.75,1,482,354,128,0.484375,0.519531,Yes,No
5967,Spencer Paysinger,2014,ILB,Defense,NYG,1431000,0,1431000,0.011,NFC,NFC East,6,10,0,0.375,3,380,400,-20,0.322917,0.511719,No,No
5968,Nick Bellore,2014,ILB,Defense,NYJ,1431000,0,1431000,0.011,AFC,AFC East,4,12,0,0.25,4,283,401,-118,0.375,0.542969,No,No
5969,Derek Wolfe,2014,DE,Defense,DEN,710017,556691,1420036,0.01,AFC,AFC West,12,4,0,0.75,1,482,354,128,0.484375,0.519531,Yes,No
5970,Marcus Smith,2014,DE,Defense,PHI,420000,998016,1418016,0.01,NFC,NFC East,10,6,0,0.625,2,474,400,74,0.4125,0.488281,No,No
5971,Rahim Moore,2014,FS,Defense,DEN,981563,433750,1415313,0.01,AFC,AFC West,12,4,0,0.75,1,482,354,128,0.484375,0.519531,Yes,No
5972,Mitchell Schwartz,2014,RT,Offense,CLE,835076,550153,1410229,0.009,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
5973,Michael Hoomanawanui,2014,TE,Offense,NE,740000,180000,1407500,0.01,AFC,AFC East,12,4,0,0.75,1,468,313,155,0.484375,0.511719,Yes,Yes
5974,D.J. Williams,2014,ILB,Defense,CHI,955000,100000,1407500,0.011,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
5975,Deone Bucannon,2014,ILB,Defense,ARI,420000,981673,1401673,0.01,NFC,NFC West,11,5,0,0.6875,2,310,299,11,0.477273,0.523438,Yes,No
5976,Mike Nugent,2014,K,Special Teams,CIN,1300000,0,1400000,0.01,AFC,AFC North,10,5,1,0.65625,2,365,344,21,0.425,0.496094,Yes,No
5977,Al Woods,2014,DT,Defense,TEN,900000,500000,1400000,0.01,AFC,AFC South,2,14,0,0.125,4,254,438,-184,0.375,0.503906,No,No
5978,Sergio Brown,2014,FS,Defense,IND,1100000,300000,1400000,0.011,AFC,AFC South,11,5,0,0.6875,1,458,369,89,0.369318,0.476562,Yes,No
5979,Jon Ryan,2014,P,Special Teams,SEA,1400000,0,1400000,0.01,NFC,NFC West,12,4,0,0.75,1,394,254,140,0.510417,0.523438,Yes,No
5980,Kelvin Benjamin,2014,WR,Offense,CAR,420000,973500,1393500,0.01,NFC,NFC South,7,8,1,0.46875,1,339,374,-35,0.357143,0.488281,Yes,No
5981,Andre Branch,2014,DE,Defense,JAX,827722,535442,1388164,0.009,AFC,AFC South,3,13,0,0.1875,3,249,412,-163,0.3125,0.511719,No,No
5982,Orlando Franklin,2014,G,Offense,DEN,969000,417000,1386000,0.01,AFC,AFC West,12,4,0,0.75,1,482,354,128,0.484375,0.519531,Yes,No
5983,James Starks,2014,RB,Offense,GB,750000,362500,1384375,0.01,NFC,NFC North,12,4,0,0.75,1,486,348,138,0.4375,0.480469,Yes,No
5984,Kenny Britt,2014,WR,Offense,LAR/STL,1000000,50000,1375000,0.01,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5985,Darrel Young,2014,FB,Offense,WAS,875000,333333,1367708,0.01,NFC,NFC East,4,12,0,0.25,4,301,438,-137,0.421875,0.496094,No,No
5986,Janoris Jenkins,2014,CB,Defense,LAR/STL,570000,517331,1360995,0.01,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5987,Thomas DeCoud,2014,S,Defense,CAR,900000,250000,1353750,0.01,NFC,NFC South,7,8,1,0.46875,1,339,374,-35,0.357143,0.488281,Yes,No
5988,Josh Brown,2014,K,Special Teams,NYG,1000000,0,1350000,0.01,NFC,NFC East,6,10,0,0.375,3,380,400,-20,0.322917,0.511719,No,No
5989,Anthony McCoy,2014,TE,Offense,SEA,950000,0,1350000,0.01,NFC,NFC West,12,4,0,0.75,1,394,254,140,0.510417,0.523438,Yes,No
5990,Amini Silatolu,2014,G,Offense,CAR,738828,507655,1346483,0.01,NFC,NFC South,7,8,1,0.46875,1,339,374,-35,0.357143,0.488281,Yes,No
5991,Lance Kendricks,2014,TE,Offense,LAR/STL,951177,393437,1344614,0.01,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
5992,Donnie Jones,2014,P,Special Teams,PHI,1000000,333333,1333333,0.009,NFC,NFC East,10,6,0,0.625,2,474,400,74,0.4125,0.488281,No,No
5993,Dominique Easley,2014,DT,Defense,NE,420000,907918,1327918,0.01,AFC,AFC East,12,4,0,0.75,1,468,313,155,0.484375,0.511719,Yes,Yes
5994,Cordy Glenn,2014,LT,Offense,BUF,782289,494578,1326867,0.009,AFC,AFC East,9,7,0,0.5625,2,343,289,54,0.486111,0.515625,No,No
5995,Stefen Wisniewski,2014,C,Offense,LV/OAK,938919,376891,1315810,0.01,AFC,AFC West,3,13,0,0.1875,4,253,452,-199,0.541667,0.570312,No,No
5996,Rashad Jennings,2014,RB,Offense,NYG,730000,562500,1312500,0.01,NFC,NFC East,6,10,0,0.375,3,380,400,-20,0.322917,0.511719,No,No
5997,Trumaine McBride,2014,CB,Defense,NYG,750000,50000,1309375,0.01,NFC,NFC East,6,10,0,0.375,3,380,400,-20,0.322917,0.511719,No,No
5998,Alan Ball,2014,CB,Defense,JAX,1255000,50000,1305000,0.009,AFC,AFC South,3,13,0,0.1875,3,249,412,-163,0.3125,0.511719,No,No
5999,Darian Stewart,2014,FS,Defense,BAL,1000000,300000,1300000,0.01,AFC,AFC North,10,6,0,0.625,3,409,302,107,0.375,0.46875,Yes,No
6000,Anthony Spencer,2014,OLB,Defense,DAL,1250000,0,1296875,0.01,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
6001,Jimmie Ward,2014,FS,Defense,SF,420000,873188,1293188,0.01,NFC,NFC West,8,8,0,0.5,3,306,340,-34,0.507812,0.527344,No,No
6002,Ian Williams,2014,DT,Defense,SF,950000,333333,1283333,0.01,NFC,NFC West,8,8,0,0.5,3,306,340,-34,0.507812,0.527344,No,No
6003,Craig Dahl,2014,SS,Defense,SF,825000,233333,1283333,0.01,NFC,NFC West,8,8,0,0.5,3,306,340,-34,0.507812,0.527344,No,No
6004,Cullen Loeffler,2014,LS,Special Teams,MIN,1135000,125000,1270000,0.01,NFC,NFC North,7,9,0,0.4375,3,325,343,-18,0.303571,0.472656,No,No
6005,Jeff Allen,2014,G,Offense,KC,762166,454331,1266497,0.009,AFC,AFC West,9,7,0,0.5625,2,353,281,72,0.5,0.511719,No,No
6006,Bradley Roby,2014,CB,Defense,DEN,420000,844096,1264096,0.009,AFC,AFC West,12,4,0,0.75,1,482,354,128,0.484375,0.519531,Yes,No
6007,Marcus Gilchrist,2014,SS,Defense,LAC/SD,914400,344200,1258600,0.009,AFC,AFC West,9,7,0,0.5625,3,348,348,0,0.402778,0.511719,No,No
6008,Dave Zastudil,2014,P,Special Teams,ARI,955000,272500,1252500,0.009,NFC,NFC West,11,5,0,0.6875,2,310,299,11,0.477273,0.523438,Yes,No
6009,Jeremy Mincey,2014,DE,Defense,DAL,1000000,250000,1250000,0.009,NFC,NFC East,12,4,0,0.75,1,467,352,115,0.421875,0.445312,Yes,No
6010,Brian Hoyer,2014,QB,Offense,CLE,1000000,0,1250000,0.008,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
6011,Andrew Quarless,2014,TE,Offense,GB,800000,175000,1250000,0.009,NFC,NFC North,12,4,0,0.75,1,486,348,138,0.4375,0.480469,Yes,No
6012,Brett Keisel,2014,DE,Defense,PIT,1000000,250000,1250000,0.009,AFC,AFC North,11,5,0,0.6875,1,436,368,68,0.477273,0.445312,Yes,No
6013,Robert Ayers,2014,DE,Defense,NYG,730000,500000,1250000,0.01,NFC,NFC East,6,10,0,0.375,3,380,400,-20,0.322917,0.511719,No,No
6014,Tarvaris Jackson,2014,QB,Offense,SEA,1100000,150000,1250000,0.009,NFC,NFC West,12,4,0,0.75,1,394,254,140,0.510417,0.523438,Yes,No
6015,Teddy Bridgewater,2014,QB,Offense,MIN,420000,825364,1245364,0.009,NFC,NFC North,7,9,0,0.4375,3,325,343,-18,0.303571,0.472656,No,No
6016,Kedric Golston,2014,DT,Defense,WAS,900000,120000,1245000,0.01,NFC,NFC East,4,12,0,0.25,4,301,438,-137,0.421875,0.496094,No,No
6017,John Cyprien,2014,SS,Defense,JAX,653596,589382,1242978,0.008,AFC,AFC South,3,13,0,0.1875,3,249,412,-163,0.3125,0.511719,No,No
6018,Alshon Jeffery,2014,WR,Offense,CHI,753438,436879,1240317,0.009,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
6019,Tim Masthay,2014,P,Special Teams,GB,900000,240000,1240000,0.009,NFC,NFC North,12,4,0,0.75,1,486,348,138,0.4375,0.480469,Yes,No
6020,Usama Young,2014,S,Defense,LV/OAK,855000,0,1235000,0.009,AFC,AFC West,3,13,0,0.1875,4,253,452,-199,0.541667,0.570312,No,No
6021,Garrison Sanborn,2014,LS,Special Teams,BUF,895000,314167,1234167,0.008,AFC,AFC East,9,7,0,0.5625,2,343,289,54,0.486111,0.515625,No,No
6022,Justin Hunter,2014,WR,Offense,TEN,651552,581209,1232761,0.009,AFC,AFC South,2,14,0,0.125,4,254,438,-184,0.375,0.503906,No,No
6023,Zach Ertz,2014,TE,Offense,PHI,649509,573036,1222545,0.008,NFC,NFC East,10,6,0,0.625,2,474,400,74,0.4125,0.488281,No,No
6024,Eugene Sims,2014,DE,Defense,LAR/STL,950000,116684,1216684,0.009,NFC,NFC West,6,10,0,0.375,4,324,354,-30,0.427083,0.53125,No,No
6025,Mychal Kendricks,2014,OLB,Defense,PHI,794040,418081,1212121,0.008,NFC,NFC East,10,6,0,0.625,2,474,400,74,0.4125,0.488281,No,No
6026,Darius Slay,2014,CB,Defense,DET,495423,556691,1202114,0.009,NFC,NFC North,11,5,0,0.6875,2,321,282,39,0.392045,0.46875,Yes,No
6027,Dane Fletcher,2014,ILB,Defense,TB,800000,300000,1200000,0.009,NFC,NFC South,2,14,0,0.125,4,277,410,-133,0.46875,0.480469,No,No
6028,Giovani Bernard,2014,RB,Offense,CIN,643788,550153,1193941,0.008,AFC,AFC North,10,5,1,0.65625,2,365,344,21,0.425,0.496094,Yes,No
6029,Kellen Clemens,2014,QB,Offense,LAC/SD,855000,322500,1177500,0.009,AFC,AFC West,9,7,0,0.5625,3,348,348,0,0.402778,0.511719,No,No
6030,Lance Moore,2014,WR,Offense,PIT,855000,322500,1177500,0.009,AFC,AFC North,11,5,0,0.6875,1,436,368,68,0.477273,0.445312,Yes,No
6031,Manti Te'o,2014,ILB,Defense,LAC/SD,640110,535440,1175550,0.009,AFC,AFC West,9,7,0,0.5625,3,348,348,0,0.402778,0.511719,No,No
6032,Bobby Wagner,2014,ILB,Defense,SEA,781618,393236,1174854,0.009,NFC,NFC West,12,4,0,0.75,1,394,254,140,0.510417,0.523438,Yes,No
6033,Stephen Paea,2014,DT,Defense,CHI,827623,295164,1172787,0.009,NFC,NFC North,5,11,0,0.3125,4,319,442,-123,0.3375,0.527344,No,No
6034,Matt Bosher,2014,P,Special Teams,ATL,645000,523950,1168950,0.009,NFC,NFC South,6,10,0,0.375,3,381,417,-36,0.375,0.476562,No,No
6035,Darrell Stuckey,2014,FS,Defense,LAC/SD,730000,433750,1163750,0.009,AFC,AFC West,9,7,0,0.5625,3,348,348,0,0.402778,0.511719,No,No
6036,Tavon Wilson,2014,SS,Defense,NE,773444,376891,1150335,0.008,AFC,AFC East,12,4,0,0.75,1,468,313,155,0.484375,0.511719,Yes,Yes
6037,James Ihedigbo,2014,SS,Defense,DET,750000,375000,1150000,0.009,NFC,NFC North,11,5,0,0.6875,2,321,282,39,0.392045,0.46875,Yes,No
6038,Gary Barnidge,2014,TE,Offense,CLE,1150000,0,1150000,0.007,AFC,AFC North,7,9,0,0.4375,4,299,337,-38,0.366071,0.472656,No,No
