"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Willis McGahee","2011","RB","DEN","2003","$1,000,000","$500,000","$1,500,000","0.010","$3,000,000","$2,375,000","4","$9,500,000","$30,018,000","2015","2011","29","30",""
"","David Thomas","2011","TE","NO","2006","$1,000,000","$500,000","$1,500,000","0.012","$0","$1,833,333","3","$5,500,000","$0","2014","2011","27","28",""
"","Joey Porter","2011","LB","ARI","1999","$1,500,000","$0","$1,500,000","0.012","$1,500,000","$1,500,000","1","$1,500,000","$45,294,000","2012","2011","33","34",""
"","Adrian Clayborn","2011","DE","TB","2011","$375,000","$1,117,758","$1,492,758","0.010","$4,846,032","$2,052,542","4","$8,210,166","$4,846,032","2015","2011","22","23",""
"","Prince Amukamara","2011","CB","NYG","2011","$375,000","$1,112,436","$1,487,436","0.012","$4,824,744","$2,045,225","4","$8,180,898","$4,824,744","2016","2011","21","22",""
"","Patrick Robinson","2011","CB","NO","2010","$450,000","$442,000","$1,474,500","0.012","$2,780,000","$1,881,900","5","$9,409,500","$5,785,000","2015","2010","22","24",""
"","Phil Taylor","2011","DT","CLE","2011","$375,000","$1,096,500","$1,471,500","0.011","$4,761,000","$2,023,313","4","$8,093,250","$4,761,000","2016","2011","22","23",""
"","Anthony Castonzo","2011","LT","IND","2011","$375,000","$1,079,745","$1,454,745","0.012","$4,693,980","$2,000,274","4","$8,001,096","$4,693,980","2016","2011","22","23",""
"","Marcus Spears","2011","DE","DAL","2005","$750,000","$700,000","$1,450,000","0.011","$4,250,000","$3,050,000","5","$15,250,000","$15,826,000","2016","2011","27","28",""
"","Ted Ginn Jr.","2011","WR","SF","2007","$1,393,750","$0","$1,443,750","0.011","$1,443,750","$3,405,417","5","$17,027,086","$17,027,086","2012","2007","21","26",""
"","Danny Watkins","2011","G","PHI","2011","$375,000","$1,067,900","$1,442,900","0.011","$4,646,600","$1,983,988","4","$7,935,950","$4,646,600","2015","2011","26","27",""
"","Dylan Gandy","2011","G","DET","2005","$685,000","$750,000","$1,435,000","0.012","$2,185,000","$1,642,500","2","$3,285,000","$5,814,900","2013","2011","28","29",""
"","Will Svitek","2011","LT","ATL","2005","$790,500","$630,000","$1,420,500","0.012","$2,050,500","$1,500,750","2","$3,001,500","$5,233,800","2013","2011","28","29",""
"","Adam Carriker","2011","DE","WAS","2007","$1,420,000","$0","$1,420,000","0.011","$1,420,000","$2,575,100","5","$12,875,500","$12,845,500","2012","2007","22","27",""
"","Tyrone Culver","2011","S","MIA","2006","$1,250,000","$166,667","$1,416,667","0.011","$0","$1,075,000","3","$3,225,000","$0","2012","2009","25","28",""
"","Cameron Jordan","2011","DE","NO","2011","$375,000","$1,030,709","$1,405,709","0.011","$4,497,836","$1,932,850","4","$7,731,400","$4,497,836","2016","2011","21","22",""
"","Tim Jennings","2011","CB","CHI","2006","$1,400,000","$0","$1,400,000","0.011","$1,400,000","$1,450,000","2","$2,900,000","$8,747,280","2012","2010","26","28",""
"","Chansi Stuckey","2011","WR","ARI","2007","$1,050,000","$350,000","$1,400,000","0.011","$1,750,000","$1,750,000","2","$3,500,000","$3,296,088","2013","2011","27","28",""
"","Erik Pears","2011","RT","BUF","-99","$500,000","$550,000","$1,400,000","0.010","$3,050,000","$3,100,000","3","$9,300,000","$6,414,900","2015","2011","28","29",""
"","Pat Sims","2011","DT","CIN","2008","$1,200,000","$192,050","$1,392,050","0.010","$1,200,000","$609,250","4","$2,437,000","$3,118,200","2012","2008","22","26",""
"","James Carpenter","2011","G","SEA","2011","$375,000","$1,014,364","$1,389,364","0.010","$4,432,456","$1,910,376","4","$7,641,502","$4,432,456","2015","2011","21","22",""
"","Jameel McClain","2011","ILB","BAL","-99","$1,385,000","$0","$1,385,000","0.011","$1,385,000","$1,385,000","1","$1,385,000","$2,538,000","2012","2011","25","26",""
"","Will Allen","2011","S","MIA","2001","$810,000","$500,000","$1,385,000","0.011","$885,000","$6,100,000","2","$12,200,000","$25,165,000","2012","2009","30","33",""
"","Amobi Okoye","2011","DT","CHI","2007","$1,300,000","$82,500","$1,382,500","0.011","$1,382,500","$1,382,500","1","$1,382,500","$15,932,500","2012","2011","23","24",""
"","Louis Delmas","2011","FS","DET","2009","$608,750","$0","$1,382,500","0.011","$100,000","$1,487,500","4","$5,950,000","$4,133,000","2013","2009","21","24",""
"","Harry Douglas","2011","WR","ATL","2008","$1,200,000","$176,012","$1,376,012","0.011","$1,200,000","$602,263","4","$2,409,050","$3,054,050","2012","2008","22","26",""
"","Reed Doughty","2011","S","WAS","2006","$725,000","$0","$1,375,000","0.010","$1,375,000","$1,375,000","3","$4,125,000","$4,833,920","2014","2011","28","29",""
"","Mark Anderson","2011","DE","NE","2006","$1,000,000","$375,000","$1,375,000","0.011","$1,375,000","$1,375,000","1","$1,375,000","$10,761,100","2012","2011","27","28",""
"","Daryl Washington","2011","ILB","ARI","2010","$450,000","$418,750","$1,373,750","0.011","$955,000","$1,042,500","4","$4,170,000","$2,950,000","2014","2010","23","25",""
"","Jonathan Baldwin","2011","WR","KC","2011","$375,000","$998,018","$1,373,018","0.010","$4,367,072","$1,887,901","4","$7,551,602","$4,367,072","2015","2011","21","22",""
"","Javier Arenas","2011","CB","KC","2010","$450,000","$358,750","$1,367,166","0.010","$1,008,416","$949,604","4","$3,798,416","$2,763,416","2014","2010","22","24",""
"","Marcus Harrison","2011","DT","CHI","2008","$1,200,000","$163,651","$1,363,651","0.011","$0","$598,901","4","$2,395,605","$0","2012","2008","23","27",""
"","Jermichael Finley","2011","TE","GB","2008","$1,200,000","$163,250","$1,363,250","0.011","$1,200,000","$589,500","4","$2,358,000","$6,006,000","2012","2008","20","24",""
"","Philip Wheeler","2011","OLB","IND","2008","$1,200,000","$161,000","$1,361,000","0.011","$1,200,000","$587,250","4","$2,349,000","$2,994,000","2012","2008","23","27",""
"","Jimmy Smith","2011","CB","BAL","2011","$375,000","$981,672","$1,356,672","0.011","$4,301,688","$1,865,425","4","$7,461,700","$4,301,688","2016","2011","22","23",""
"","Michael Robinson","2011","FB","SEA","2006","$1,000,000","$350,000","$1,350,000","0.010","$1,350,000","$1,350,000","1","$1,350,000","$4,971,500","2012","2011","27","28",""
"","Mark Ingram","2011","RB","NO","2011","$375,000","$973,500","$1,348,500","0.011","$4,359,000","$1,854,188","4","$7,416,750","$4,359,000","2015","2011","21","22",""
"","Thomas DeCoud","2011","S","ATL","2008","$1,200,000","$145,000","$1,345,000","0.011","$1,200,000","$575,745","4","$2,302,980","$2,947,980","2012","2008","21","25",""
"","Dan Carpenter","2011","K","MIA","-99","$1,005,000","$312,500","$1,342,500","0.010","$1,030,000","$2,000,000","4","$8,000,000","$3,437,500","2014","2010","24","26",""
"","Mike Scifres","2011","P","SD","2003","$1,155,000","$185,000","$1,340,000","0.011","$2,080,000","$3,625,000","5","$18,125,000","$9,745,000","2017","2012","31","31",""
"","Andy Lee","2011","P","SF","2004","$1,000,000","$338,000","$1,338,000","0.010","$1,000,000","$1,183,333","6","$7,100,000","$7,021,496","2013","2007","24","29",""
"","Donnie Jones","2011","P","STL","2004","$1,100,000","$235,000","$1,335,000","0.011","$1,100,000","$1,117,000","5","$5,585,000","$5,592,280","2012","2007","26","31",""
"","James Lee","2011","T","TB","2003","$1,035,000","$300,000","$1,335,000","0.009","$0","$1,335,000","1","$1,335,000","$0","2012","2011","25","26",""
"","Jeff King","2011","TE","ARI","2006","$1,000,000","$333,333","$1,333,333","0.011","$2,000,000","$1,850,000","3","$5,550,000","$13,014,036","2014","2011","27","28",""
"","LaDainian Tomlinson","2011","RB","NYJ","2001","$1,125,000","$200,000","$1,325,000","0.010","$1,125,000","$2,600,000","2","$5,200,000","$56,875,500","2012","2010","30","32",""
"","Reggie Corner","2011","CB","BUF","2008","$1,200,000","$116,250","$1,316,250","0.009","$0","$542,500","4","$2,170,000","$0","2012","2008","24","28",""
"","Demetress Bell","2011","RT","BUF","2008","$1,300,000","$14,125","$1,314,125","0.009","$1,300,000","$440,400","4","$1,761,600","$2,470,129","2012","2008","23","27",""
"","Jonathan Wilhite","2011","CB","NE","2008","$1,200,000","$101,250","$1,309,370","0.010","$0","$527,625","4","$2,110,500","$0","2012","2008","23","27",""
"","Jonathan Scott","2011","LT","PIT","2006","$800,000","$500,000","$1,300,000","0.011","$1,300,000","$1,300,000","1","$1,300,000","$3,518,000","2012","2011","27","28",""
"","James Sanders","2011","S","ATL","2005","$1,300,000","$0","$1,300,000","0.011","$1,300,000","$1,300,000","1","$1,300,000","$9,722,000","2012","2011","27","28",""
"","Jason Hatcher","2011","DE","DAL","2006","$700,000","$600,000","$1,300,000","0.010","$2,500,000","$2,000,000","3","$6,000,000","$12,973,000","2014","2011","28","29",""
"","Antwan Barnes","2011","OLB","SD","2007","$1,000,000","$300,000","$1,300,000","0.011","$1,600,000","$1,600,000","2","$3,200,000","$4,103,000","2013","2011","26","27",""
"","Corey Graham","2011","FS","CHI","2007","$1,300,000","$0","$1,300,000","0.010","$1,300,000","$1,300,000","1","$1,300,000","$3,665,500","2012","2011","25","26",""
"","Dave Ball","2011","DE","TEN","2004","$1,000,000","$300,000","$1,300,000","0.010","$1,300,000","$1,300,000","1","$1,300,000","$5,283,793","2012","2011","26","27",""
"","Brandon Fields","2011","P","MIA","2007","$986,000","$294,000","$1,290,000","0.010","$996,000","$1,030,000","3","$3,090,000","$7,290,150","2013","2010","25","27",""
"","Kevin Boothe","2011","G","NYG","2006","$1,000,000","$37,500","$1,287,500","0.011","$1,325,000","$1,875,000","2","$3,750,000","$4,217,000","2013","2011","27","28",""
"","James Laurinaitis","2011","ILB","STL","2009","$525,000","$0","$1,286,666","0.010","$620,000","$1,272,500","4","$5,090,000","$4,400,000","2013","2009","22","25",""
"","Jermaine Cunningham","2011","DE","NE","2010","$450,000","$309,375","$1,284,375","0.010","$975,000","$908,750","4","$3,635,000","$2,532,500","2014","2010","21","23",""
"","Gabe Carimi","2011","G","CHI","2011","$375,000","$907,918","$1,282,918","0.010","$4,006,672","$1,764,012","4","$7,056,046","$4,006,672","2015","2011","22","23",""
"","Jason Worilds","2011","OLB","PIT","2010","$450,000","$355,000","$1,270,000","0.011","$915,000","$956,250","4","$3,825,000","$2,655,000","2014","2010","21","23",""
"","Muhammad Wilkerson","2011","DE","NYJ","2011","$375,000","$875,000","$1,250,000","0.010","$3,875,000","$1,718,750","4","$6,875,000","$3,875,000","2016","2011","21","22",""
"","Jarvis Moss","2011","DE","OAK","2007","$1,000,000","$250,000","$1,250,000","0.010","$1,250,000","$1,250,000","1","$1,250,000","$8,550,000","2012","2011","26","27",""
"","Kyle Boller","2011","QB","OAK","2003","$1,250,000","$0","$1,250,000","0.010","$1,250,000","$1,250,000","1","$1,250,000","$17,915,000","2012","2011","29","30",""
"","Zach Strief","2011","RT","NO","2006","$1,000,000","$250,000","$1,250,000","0.010","$1,750,000","$1,916,667","3","$5,750,000","$6,179,930","2014","2011","27","28",""
"","Vonnie Holliday","2011","DT","ARI","1998","$1,000,000","$0","$1,250,000","0.010","$1,250,000","$1,250,000","2","$2,500,000","$31,942,750","2012","2010","34","36",""
"","Taitusi Lutui","2011","G","ARI","2006","$1,250,000","$0","$1,250,000","0.010","$0","$1,250,000","1","$1,250,000","$0","2012","2011","27","28",""
"","Reggie Torbor","2011","LB","BUF","2004","$950,000","$0","$1,250,000","0.009","$1,250,000","$1,850,000","2","$3,700,000","$12,360,000","2012","2010","28","30",""
"","Sherrod Martin","2011","SS","CAR","2009","$480,000","$236,000","$1,247,500","0.010","$1,011,500","$806,375","4","$3,225,500","$2,660,500","2013","2009","24","27",""
"","Orlando Scandrick","2011","CB","DAL","2008","$600,000","$646,250","$1,246,250","0.009","$3,600,000","$3,000,000","5","$15,000,000","$4,935,000","2019","2011","23","24",""
"","Kroy Biermann","2011","OLB","ATL","2008","$1,200,000","$43,687","$1,243,687","0.010","$1,200,000","$469,938","4","$1,879,750","$2,524,750","2012","2008","22","26",""
"","Rodger Saffold","2011","G","STL","2010","$450,000","$580,000","$1,230,000","0.010","$650,000","$1,543,250","4","$6,173,000","$3,290,000","2014","2010","21","23",""
"","Joel Dreessen","2011","TE","HOU","2005","$910,000","$315,000","$1,225,000","0.010","$910,000","$1,200,000","3","$3,600,000","$4,295,647","2012","2009","26","29",""
"","Eddie Royal","2011","WR","DEN","2008","$600,000","$383,250","$1,220,528","0.008","$837,278","$987,458","4","$3,949,830","$4,943,938","2012","2008","21","25",""
"","Cameron Heyward","2011","DE","PIT","2011","$375,000","$844,096","$1,219,096","0.010","$3,751,384","$1,676,257","4","$6,705,028","$3,751,384","2016","2011","21","22",""
"","Pierre Garcon","2011","WR","IND","2008","$1,200,000","$17,900","$1,217,900","0.010","$1,200,000","$444,150","4","$1,776,600","$2,421,660","2012","2008","21","25",""
"","Stevie Johnson","2011","WR","BUF","2008","$1,200,000","$13,507","$1,213,507","0.009","$1,200,000","$439,758","4","$1,759,030","$2,404,030","2012","2008","21","25",""
"","Mackenzy Bernadeau","2011","C","CAR","2008","$1,200,000","$9,250","$1,209,250","0.010","$1,200,000","$435,500","4","$1,742,000","$1,964,000","2012","2008","21","25",""
"","Jon Ryan","2011","P","SEA","-99","$1,100,000","$105,000","$1,205,000","0.009","$1,100,000","$1,516,667","6","$9,100,000","$4,645,000","2016","2010","28","30",""
"","Derek Sherrod","2011","RT","GB","2011","$375,000","$825,364","$1,200,364","0.010","$3,676,456","$1,650,501","4","$6,602,002","$3,676,456","2015","2011","21","22",""
"","Dennis Dixon","2011","QB","PIT","2008","$1,200,000","$0","$1,200,000","0.010","$1,200,000","$1,200,000","1","$1,200,000","$2,480,000","2012","2011","25","26",""
"","Tony Hills","2011","LT","PIT","2008","$1,200,000","$0","$1,200,000","0.010","$0","$1,200,000","1","$1,200,000","$0","2012","2011","26","27",""
"","Tyler Polumbus","2011","LT","SEA","-99","$1,200,000","$0","$1,200,000","0.009","$0","$1,200,000","1","$1,200,000","$0","2012","2011","25","26",""
"","Greg Olsen","2011","TE","CAR","2007","$700,000","$500,000","$1,200,000","0.010","$3,200,000","$4,560,000","5","$22,800,000","$9,620,000","2016","2011","25","26",""
"","J.J. Jansen","2011","LS","CAR","-99","$1,200,000","$0","$1,200,000","0.010","$1,200,000","$1,200,000","1","$1,200,000","$2,187,500","2012","2011","24","25",""
"","Alan Ball","2011","CB","DAL","2007","$1,200,000","$0","$1,200,000","0.009","$1,200,000","$1,200,000","1","$1,200,000","$1,998,022","2012","2011","25","26",""
"","Chris Chamberlain","2011","ILB","STL","2008","$1,200,000","$0","$1,200,000","0.010","$1,200,000","$1,200,000","1","$1,200,000","$2,386,100","2012","2011","25","26",""
"","Travis LaBoy","2011","DT","SD","2004","$1,000,000","$200,000","$1,200,000","0.010","$0","$1,450,000","2","$2,900,000","$0","2013","2011","29","30",""
"","Zackary Bowman","2011","CB","CHI","2008","$1,200,000","$0","$1,200,000","0.009","$1,200,000","$388,750","4","$1,555,000","$2,200,000","2012","2008","23","27",""
"","Haruki Nakamura","2011","S","BAL","2008","$1,200,000","$0","$1,200,000","0.010","$0","$1,200,000","1","$1,200,000","$0","2012","2011","24","25",""
"","Tom Zbikowski","2011","S","BAL","2008","$1,200,000","$0","$1,200,000","0.010","$0","$1,200,000","1","$1,200,000","$0","2012","2011","25","26",""
"","Steve Slaton","2011","RB","MIA","2008","$1,200,000","$0","$1,200,000","0.009","$0","$592,347","4","$2,369,386","$0","2012","2008","21","25",""
"","Turk McBride","2011","DE","NO","2007","$1,200,000","$0","$1,200,000","0.010","$0","$1,200,000","1","$1,200,000","$0","2012","2011","25","26",""
"","Early Doucet","2011","WR","ARI","2008","$1,200,000","$0","$1,200,000","0.010","$0","$1,200,000","1","$1,200,000","$0","2012","2011","25","26",""
"","Scott Chandler","2011","TE","BUF","2007","$1,200,000","$0","$1,200,000","0.009","$1,200,000","$1,200,000","1","$1,200,000","$2,648,500","2012","2011","25","26",""
"","Andre Fluellen","2011","DT","DET","2008","$1,200,000","$0","$1,200,000","0.010","$1,200,000","$1,200,000","1","$1,200,000","$2,861,250","2012","2011","25","26",""
"","Michael Otto","2011","LT","TEN","2007","$1,200,000","$0","$1,200,000","0.009","$1,200,000","$1,200,000","1","$1,200,000","$2,484,560","2012","2011","27","28",""
"","Tim Shaw","2011","OLB","TEN","2007","$1,200,000","$0","$1,200,000","0.009","$0","$1,200,000","1","$1,200,000","$0","2012","2011","26","27",""
"","Erin Henderson","2011","ILB","MIN","-99","$1,200,000","$0","$1,200,000","0.010","$1,200,000","$1,200,000","1","$1,200,000","$2,375,000","2012","2011","24","25",""
"","Matt Toeaina","2011","DT","CHI","2007","$640,000","$500,000","$1,195,000","0.009","$0","$1,617,500","4","$6,470,000","$0","2014","2010","27","29",""
"","Ron Brace","2011","DT","NE","2009","$586,000","$0","$1,179,120","0.009","$0","$1,108,750","4","$4,435,000","$0","2013","2009","22","25",""
"","Ben Tate","2011","RB","HOU","2010","$405,000","$269,250","$1,174,250","0.010","$905,000","$844,250","4","$3,377,000","$2,872,000","2014","2010","21","23",""
"","Kenyon Coleman","2011","DE","DAL","2002","$810,000","$345,000","$1,155,000","0.008","$0","$1,750,000","2","$3,500,000","$0","2013","2011","31","32",""
"","Mike Thomas","2011","WR","JAC","2009","$525,000","$626,862","$1,151,862","0.008","$3,025,000","$3,809,000","5","$19,045,000","$4,237,450","2016","2011","23","24",""
"","Rex Grossman","2011","QB","WAS","2003","$810,000","$100,000","$1,150,000","0.009","$1,150,000","$1,150,000","1","$1,150,000","$13,170,000","2012","2011","30","31",""
"","Shaun Suisham","2011","K","PIT","-99","$810,000","$337,500","$1,147,500","0.010","$2,160,000","$2,116,667","3","$6,350,000","$9,282,680","2015","2011","29","30",""
"","Arnaz Battle","2011","WR","PIT","2003","$810,000","$325,000","$1,135,000","0.009","$810,000","$1,300,000","3","$3,900,000","$11,047,500","2013","2010","29","31",""
"","Brett Kern","2011","P","TEN","-99","$600,000","$531,875","$1,131,875","0.009","$2,727,500","$1,298,125","4","$5,192,500","$3,897,500","2015","2011","24","25",""
"","Brian Jennings","2011","LS","SF","2000","$910,000","$221,000","$1,131,000","0.008","$910,000","$1,060,833","6","$6,365,000","$9,704,000","2015","2009","32","35",""
"","Brian Price","2011","DT","TB","2010","$450,000","$680,000","$1,130,000","0.008","$450,000","$1,330,000","4","$5,320,000","$3,490,000","2014","2010","20","22",""
