"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Willie Harvey Jr.","2019","LB","CLE","-99","$347,294","$0","$347,294","0.001","$354,935","$540,000","2","$1,080,000","$374,935","2021","2019","22","23",""
"","Will Compton","2019","ILB","OAK","-99","$426,176","$0","$341,471","0.002","$426,176","$805,000","1","$805,000","$5,798,989","2020","2019","29","30",""
"","Vincent Taylor","2019","DT","BUF","2017","$341,471","$0","$341,470","0.002","$363,895","$690,000","2","$1,380,000","$1,534,601","2021","2019","24","25",""
"","Arthur Maulet","2019","CB","NYJ","-99","$341,471","$0","$341,470","0.002","$341,470","$645,000","1","$645,000","$1,264,550","2020","2019","25","26",""
"","Greg Mabin","2019","CB","CIN","-99","$341,471","$0","$341,470","0.002","$372,007","$645,000","1","$645,000","$1,335,534","2020","2019","24","25",""
"","Younghoe Koo","2019","K","ATL","-99","$341,471","$0","$341,470","0.002","$377,231","$645,000","1","$645,000","$502,643","2020","2019","24","25",""
"","Kalif Raymond","2019","WR","TEN","-99","$341,469","$0","$341,469","0.002","$341,469","$690,000","2","$1,380,000","$956,901","2021","2019","24","25",""
"","Maurice Canady","2019","CB","NYJ","2016","$338,824","$0","$338,823","0.002","$338,823","$720,000","1","$720,000","$2,311,548","2020","2019","24","25",""
"","Devante Downs","2019","ILB","NYG","2018","$335,294","$0","$335,294","0.002","$335,294","$660,000","2","$1,320,000","$1,008,753","2021","2019","23","24",""
"","Matt Dickerson","2019","DE","TEN","-99","$335,294","$0","$335,294","0.002","$335,294","$615,000","2","$1,230,000","$1,059,000","2021","2019","23","24",""
"","Steve Longa","2019","OLB","DET","-99","$335,290","$0","$335,290","0.002","$335,290","$615,000","2","$1,230,000","$1,371,160","2021","2019","24","25",""
"","Cornell Armstrong","2019","CB","HOU","2018","$335,290","$0","$335,290","0.002","$335,290","$615,000","2","$1,230,000","$981,698","2021","2019","23","24",""
"","Justin Ellis","2019","DT","BAL","2014","$331,471","$0","$331,470","0.002","$331,470","$805,000","1","$805,000","$13,209,790","2020","2019","28","29",""
"","Scott Simonson","2019","TE","NYG","-99","$331,471","$0","$331,470","0.002","$331,470","$805,000","1","$805,000","$2,764,266","2020","2019","26","27",""
"","John Cyprien","2019","SS","ATL","2013","$615,588","$0","$325,941","0.002","$625,446","$805,000","1","$805,000","$19,249,617","2020","2019","28","29",""
"","Tramaine Brock","2019","CB","TEN","-99","$235,296","$0","$322,796","0.002","$397,161","$1,350,000","1","$1,350,000","$18,508,102","2020","2019","30","31",""
"","Fred Johnson","2019","G","CIN","-99","$320,298","$0","$320,298","0.002","$392,788","$590,000","3","$1,770,000","$582,494","2022","2019","21","22",""
"","Alex Singleton","2019","OLB","PHI","-99","$320,298","$0","$320,298","0.002","$320,298","$540,000","2","$1,080,000","$417,998","2021","2019","25","26",""
"","Jake Gervase","2019","S","LAR","-99","$320,294","$0","$320,294","0.002","$320,294","$540,000","2","$1,080,000","$368,294","2021","2019","23","24",""
"","Abdullah Anderson","2019","DE","CHI","-99","$320,294","$0","$320,294","0.002","$375,811","$540,000","2","$1,080,000","$632,364","2021","2019","22","23",""
"","Alex Bars","2019","G","CHI","-99","$320,294","$0","$320,294","0.002","$333,593","$540,000","2","$1,080,000","$456,593","2021","2019","23","24",""
"","Holton Hill","2019","CB","MIN","-99","$300,586","$3,824","$304,410","0.002","$300,586","$575,000","3","$1,725,000","$794,409","2021","2018","20","22",""
"","Corey Liuget","2019","DT","BUF","2011","$437,647","$0","$303,529","0.002","$495,310","$930,000","1","$930,000","$43,171,676","2020","2019","28","29",""
"","Wes Horton","2019","DE","CAR","-99","$378,824","$0","$303,529","0.002","$420,617","$805,000","1","$805,000","$5,133,557","2020","2019","28","29",""
"","Paul Worrilow","2019","OLB","NYJ","-99","$378,824","$0","$303,529","0.002","$378,823","$805,000","1","$805,000","$8,819,100","2020","2019","28","29",""
"","Elijah Lee","2019","OLB","SF","2017","$303,528","$0","$303,528","0.001","$303,528","$645,000","1","$645,000","$1,727,989","2020","2019","22","23",""
"","Sam Acho","2019","OLB","TB","2011","$437,648","$0","$303,528","0.002","$437,648","$930,000","1","$930,000","$9,375,319","2020","2019","30","31",""
"","Marcus Johnson","2019","WR","IND","-99","$303,528","$0","$303,528","0.001","$303,528","$645,000","1","$645,000","$1,338,339","2020","2019","24","25",""
"","Jordan Roos","2019","G","SEA","-99","$301,765","$0","$301,764","0.002","$301,764","$570,000","1","$570,000","$1,056,552","2020","2019","25","26",""
"","Frankie Luvu","2019","LB","NYJ","-99","$301,761","$0","$301,761","0.002","$301,761","$570,000","1","$570,000","$1,037,935","2020","2019","22","23",""
"","Genard Avery","2019","ILB","PHI","2018","$301,761","$0","$301,761","0.002","$301,761","$687,237","4","$2,748,947","$1,340,348","2022","2018","22","24",""
"","Tae Davis","2019","LB","CLE","-99","$301,761","$0","$301,761","0.001","$301,761","$571,667","3","$1,715,000","$1,110,813","2021","2018","21","23",""
"","Anthony Rush","2019","DT","PHI","-99","$291,180","$0","$291,180","0.002","$291,180","$540,000","2","$1,080,000","$375,180","2021","2019","22","23",""
"","Krishawn Hogan","2019","WR","NO","-99","$291,176","$0","$291,176","0.002","$291,176","$540,000","2","$1,080,000","$736,722","2021","2019","23","24",""
"","Jonathan Harris","2019","DT","DEN","-99","$291,176","$0","$291,176","0.002","$307,263","$540,000","2","$1,080,000","$452,733","2022","2019","22","23",""
"","Christian Blake","2019","WR","ATL","-99","$291,176","$0","$291,176","0.002","$468,098","$540,000","2","$1,080,000","$554,498","2021","2019","22","23",""
"","Isaiah Searight","2019","TE","NYG","-99","$289,059","$0","$289,059","0.002","$289,059","$495,000","1","$495,000","$289,059","2020","2019","2,018","0",""
"","Josh Adams","2019","RB","NYJ","-99","$268,235","$0","$268,235","0.001","$268,235","$615,000","2","$1,230,000","$986,964","2021","2019","22","23",""
"","De’Lance Turner","2019","RB","MIA","-99","$268,235","$0","$268,235","0.001","$268,235","$615,000","2","$1,230,000","$788,999","2021","2019","23","24",""
"","Brandon Powell","2019","WR","ATL","-99","$268,235","$0","$268,235","0.001","$268,235","$615,000","2","$1,230,000","$832,235","2021","2019","22","23",""
"","Chad Kelly","2019","QB","IND","2017","$268,235","$0","$268,235","0.001","$268,235","$615,000","2","$1,230,000","$1,107,919","2021","2019","24","25",""
"","Chris Jones","2019","CB","ARI","-99","$268,232","$0","$268,232","0.001","$418,620","$525,000","2","$1,050,000","$842,901","2021","2018","22","24",""
"","Domata Peko","2019","DT","BAL","2006","$424,118","$0","$265,588","0.001","$443,000","$1,030,000","1","$1,030,000","$46,731,505","2020","2019","34","35",""
"","Aviante Collins","2019","G","MIN","-99","$265,588","$0","$265,588","0.001","$265,588","$615,000","2","$1,230,000","$1,283,999","2021","2019","25","26",""
"","Hardy Nickerson Jr.","2019","ILB","CIN","-99","$265,588","$0","$265,588","0.001","$338,056","$645,000","1","$645,000","$1,408,479","2020","2019","24","25",""
"","B.J. Bello","2019","ILB","NYJ","-99","$265,588","$0","$265,588","0.001","$265,588","$660,000","2","$1,320,000","$942,470","2021","2019","24","25",""
"","Leo Koloamatangi","2019","T","NYJ","-99","$265,588","$0","$265,588","0.001","$265,588","$660,000","2","$1,320,000","$601,129","2022","2019","24","25",""
"","Bryan Cox Jr.","2019","DE","CLE","-99","$265,588","$0","$265,588","0.001","$338,720","$645,000","1","$645,000","$1,525,477","2020","2019","24","25",""
"","Donte Deayon","2019","S","LAR","-99","$265,587","$0","$265,587","0.001","$265,587","$645,000","1","$645,000","$1,045,805","2020","2019","24","25",""
"","Spencer Drango","2019","G","LAC","2016","$265,587","$0","$265,587","0.001","$265,587","$645,000","1","$645,000","$1,657,237","2020","2019","26","27",""
"","Damontre Moore","2019","DE","SF","2013","$331,471","$0","$265,587","0.001","$331,471","$805,000","1","$805,000","$3,213,491","2020","2019","26","27",""
"","Michael Walker","2019","WR","JAC","-99","$262,059","$0","$262,059","0.001","$262,059","$540,000","2","$1,080,000","$366,059","2022","2019","22","23",""
"","Michael Jackson","2019","CB","DET","2019","$262,059","$0","$262,058","0.001","$262,058","$540,000","2","$1,080,000","$629,478","2021","2019","21","22",""
"","Brandon Watson","2019","CB","JAC","-99","$262,059","$0","$262,058","0.001","$262,058","$540,000","2","$1,080,000","$336,058","2022","2019","23","24",""
"","Stephen Carlson","2019","TE","CLE","-99","$262,059","$0","$262,058","0.001","$406,247","$540,000","2","$1,080,000","$488,747","2021","2019","22","23",""
"","Nick Folk","2019","K","NE","2007","$242,353","$0","$242,352","0.001","$242,352","$1,030,000","1","$1,030,000","$15,110,058","2020","2019","34","35",""
"","Nate Orchard","2019","DE","WAS","2015","$236,765","$0","$236,765","0.001","$236,765","$805,000","1","$805,000","$3,949,320","2020","2019","25","26",""
"","Corn Elder","2019","CB","CAR","2017","$234,706","$0","$234,705","0.001","$237,214","$615,000","2","$1,230,000","$1,423,113","2021","2019","24","25",""
"","Aaron Stinnie","2019","G","TB","-99","$234,703","$0","$234,703","0.001","$234,703","$615,000","2","$1,230,000","$1,021,464","2021","2019","24","25",""
"","Cole Luke","2019","CB","CAR","-99","$232,944","$0","$232,944","0.001","$232,944","$495,000","1","$495,000","$857,577","2020","2019","23","24",""
"","Marcus Epps","2019","S","PHI","2019","$232,944","$0","$232,944","0.001","$232,944","$672,029","4","$2,688,116","$663,116","2023","2019","22","23",""
"","Ryan Nall","2019","RB","CHI","-99","$232,944","$0","$232,944","0.001","$297,022","$540,000","2","$1,080,000","$498,222","2021","2019","23","24",""
"","Jacob Tuioti-Mariner","2019","DT","ATL","-99","$232,944","$0","$232,944","0.001","$342,607","$540,000","2","$1,080,000","$546,207","2021","2019","22","23",""
"","Robert Spillane","2019","LB","PIT","-99","$232,944","$0","$232,944","0.001","$232,944","$540,000","2","$1,080,000","$411,649","2021","2019","23","24",""
"","Kahzin Daniels","2019","DE","TB","-99","$232,941","$0","$232,941","0.001","$232,941","$540,000","2","$1,080,000","$256,941","2021","2019","23","24",""
"","Nick O'Leary","2019","TE","JAC","2015","$284,118","$0","$227,647","0.001","$284,117","$805,000","1","$805,000","$3,652,159","2020","2019","26","27",""
"","Taylor Stallworth","2019","DT","NO","-99","$67,059","$153,177","$220,236","0.001","$373,412","$615,000","2","$1,230,000","$1,034,470","2021","2019","23","24",""
"","Jackson Barton","2019","T","KC","2019","$203,824","$15,000","$218,824","0.001","$233,824","$540,000","2","$1,080,000","$513,436","2021","2019","23","24",""
"","Parker Ehinger","2019","G","BAL","2016","$211,765","$0","$211,765","0.001","$232,450","$720,000","1","$720,000","$2,553,360","2020","2019","26","27",""
"","Carl Davis","2019","DT","JAC","2015","$211,765","$0","$211,764","0.001","$211,764","$720,000","1","$720,000","$3,391,156","2020","2019","26","27",""
"","Chandler Brewer","2019","G","LAR","-99","$203,824","$0","$203,823","0.001","$203,823","$540,000","2","$1,080,000","$283,823","2022","2019","21","22",""
"","Nsimba Webster","2019","WR","LAR","-99","$203,824","$0","$203,823","0.001","$203,823","$540,000","2","$1,080,000","$411,862","2022","2019","22","23",""
"","Bo Scarbrough","2019","RB","DET","2018","$203,824","$0","$203,823","0.001","$203,823","$540,000","2","$1,080,000","$374,293","2021","2019","22","23",""
"","Mazzi Wilkins","2019","CB","TB","-99","$203,824","$0","$203,823","0.001","$203,823","$540,000","2","$1,080,000","$283,823","2021","2019","23","24",""
"","Miles Brown","2019","DT","ARI","-99","$203,824","$0","$203,823","0.001","$255,291","$540,000","2","$1,080,000","$433,761","2021","2019","21","22",""
"","Kerrith Whyte","2019","RB","PIT","2019","$203,824","$0","$203,823","0.001","$203,823","$540,000","2","$1,080,000","$477,471","2021","2019","22","23",""
"","Khari Blasingame","2019","FB","TEN","-99","$203,824","$0","$203,823","0.001","$203,823","$540,000","2","$1,080,000","$500,089","2021","2019","22","23",""
"","Jason Vander Laan","2019","TE","NO","-99","$201,176","$0","$201,176","0.001","$201,176","$615,000","2","$1,230,000","$635,988","2022","2019","26","27",""
"","Adrian Colbert","2019","FS","MIA","2017","$201,176","$0","$201,176","0.001","$201,176","$645,000","1","$645,000","$1,363,666","2020","2019","25","26",""
"","Demone Harris","2019","OLB","KC","-99","$201,174","$0","$201,174","0.001","$201,174","$615,000","2","$1,230,000","$659,233","2021","2019","23","24",""
"","Corey Levin","2019","G","CHI","2017","$189,706","$9,000","$198,706","0.001","$207,706","$690,000","2","$1,380,000","$1,555,661","2021","2019","24","25",""
"","Eric Saubert","2019","TE","CHI","2017","$189,706","$4,000","$193,706","0.001","$222,084","$690,000","2","$1,380,000","$1,565,472","2021","2019","24","25",""
"","Gary Jennings","2019","WR","MIA","2019","$191,647","$0","$191,647","0.001","$191,647","$807,733","4","$3,230,932","$1,164,637","2023","2019","21","22",""
"","Eddie Vanderdoes","2019","DT","HOU","2017","$189,706","$0","$189,705","0.001","$189,705","$690,000","2","$1,380,000","$2,196,681","2022","2019","24","25",""
"","Joshua Perkins","2019","TE","PHI","-99","$189,705","$0","$189,705","0.001","$189,705","$600,000","2","$1,200,000","$1,669,193","2021","2018","24","26",""
"","Colin Holba","2019","LS","NYG","2017","$189,706","$0","$189,705","0.001","$189,705","$645,000","1","$645,000","$732,960","2021","2019","24","25",""
"","Spencer Ware","2019","RB","KC","2013","$189,412","$0","$189,411","0.001","$189,411","$805,000","1","$805,000","$5,914,401","2020","2019","27","28",""
"","Manti Te'o","2019","ILB","NO","2013","$189,412","$0","$189,411","0.001","$189,411","$805,000","1","$805,000","$10,292,620","2020","2019","27","28",""
"","Stacy McGee","2019","DT","CAR","2013","$189,412","$0","$189,411","0.001","$211,510","$805,000","1","$805,000","$12,928,623","2020","2019","28","29",""
"","Ryan Allen","2019","P","ATL","-99","$189,412","$0","$189,411","0.001","$208,806","$805,000","1","$805,000","$8,099,451","2020","2019","28","29",""
"","Kyron Brown","2019","CB","NYJ","-99","$183,177","$0","$183,177","0.001","$183,177","$540,000","2","$1,080,000","$263,177","2022","2019","22","23",""
"","Isaac Nauta","2019","TE","DET","2019","$174,706","$0","$174,705","0.001","$174,705","$540,000","2","$1,080,000","$362,769","2021","2019","21","22",""
"","Greg Ward","2019","WR","PHI","-99","$174,706","$0","$174,705","0.001","$174,705","$540,000","2","$1,080,000","$438,122","2021","2019","23","24",""
"","Charles Jones","2019","TE","JAC","-99","$174,706","$0","$174,705","0.001","$174,705","$540,000","2","$1,080,000","$262,705","2022","2019","22","23",""
"","Cam Sims","2019","WR","WAS","-99","$174,706","$0","$174,705","0.001","$174,705","$540,000","2","$1,080,000","$695,940","2021","2019","22","23",""
"","Jesper Horsted","2019","WR","CHI","-99","$174,706","$0","$174,705","0.001","$241,410","$540,000","2","$1,080,000","$406,410","2021","2019","21","22",""
"","Porter Gustin","2019","DE","CLE","-99","$174,706","$0","$174,705","0.001","$301,465","$540,000","2","$1,080,000","$317,465","2021","2019","21","22",""
"","J.T. Hassell","2019","S","CLE","-99","$174,706","$0","$174,705","0.001","$204,402","$540,000","2","$1,080,000","$341,902","2021","2019","23","24",""
"","Deon Cain","2019","WR","PIT","2018","$174,706","$0","$174,705","0.001","$174,705","$540,000","2","$1,080,000","$958,400","2021","2019","22","23",""
"","Tuzar Skipper","2019","DE","PIT","-99","$174,706","$0","$174,705","0.001","$174,705","$495,000","1","$495,000","$382,410","2020","2019","23","24",""
"","Tyrone Swoopes","2019","TE","SEA","-99","$174,706","$0","$174,705","0.001","$174,705","$495,000","1","$495,000","$487,563","2020","2019","24","25",""
"","Hroniss Grasu","2019","C","BAL","2015","$169,412","$0","$169,411","0.001","$169,697","$720,000","1","$720,000","$3,480,572","2020","2019","27","28",""
"","Trevor Davis","2019","WR","MIA","2016","$169,412","$0","$169,411","0.001","$169,411","$641,794","4","$2,567,176","$2,609,528","2020","2016","22","26",""
"","Tyler Ervin","2019","RB","GB","2016","$169,412","$0","$169,411","0.001","$169,411","$720,000","1","$720,000","$2,466,582","2020","2019","25","26",""
"","John Wetzel","2019","G","ATL","-99","$169,412","$0","$169,411","0.001","$169,411","$720,000","1","$720,000","$3,032,210","2020","2019","27","28",""
"","Mason Schreck","2019","TE","CIN","2017","$167,647","$0","$167,647","0.001","$175,756","$615,000","2","$1,230,000","$1,159,461","2022","2019","25","26",""
"","Chris Odom","2019","DE","WAS","-99","$167,647","$0","$167,647","0.001","$167,647","$615,000","2","$1,230,000","$680,647","2021","2019","24","25",""
"","Isaiah Ford","2019","WR","MIA","2017","$167,647","$0","$167,647","0.001","$167,647","$570,000","1","$570,000","$1,049,970","2020","2019","22","23",""
"","Da'Mari Scott","2019","WR","NYG","-99","$167,647","$0","$167,647","0.001","$167,647","$660,000","2","$1,320,000","$591,167","2021","2019","23","24",""
