,Player,Age,Year,Pos,Cat_POS,Team,BaseSalary,SigningBonus,Cap Hit,Salary%,Conf,Division,Wins,Losses,Ties,Win %,Div_Rank,Scored,Allowed,Net,SOV,SOS,Playoff,Won Superbowl
12549,Nickell Robey-Coleman,25,2017,CB,Defense,LAR/STL,775000,80000,695000,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12550,Don Muhlbach,36,2017,LS,Special Teams,DET,1000000,40000,695000,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12551,Andrew Hawkins,31,2017,WR,Offense,NE,900000,80000,695000,0.004,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12552,Austin Pasztor,27,2017,T,Offense,ATL,775000,0,695000,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12553,Terence Garvin,26,2017,ILB,Defense,SEA,775000,60000,695000,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12554,Austin Davis,28,2017,QB,Offense,SEA,775000,50000,695000,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12555,Mark Herzlich,30,2017,OLB,Defense,NYG,775000,80000,695000,0.004,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12556,Ramon Humber,30,2017,OLB,Defense,BUF,900000,80000,695000,0.004,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12557,Justin Hunter,26,2017,WR,Offense,PIT,775000,30000,695000,0.004,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12558,Mike Tolbert,32,2017,FB,Offense,BUF,900000,80000,695000,0.004,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12559,Alterraun Verner,29,2017,CB,Defense,MIA,900000,80000,695000,0.004,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12560,Brandon Tate,30,2017,WR,Offense,BUF,900000,50000,695000,0.004,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12561,John Denney,39,2017,LS,Special Teams,MIA,900000,40000,695000,0.004,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12562,Leonard Johnson,27,2017,CB,Defense,BUF,775000,0,695000,0.004,AFC,AFC East,9,7,0,0.5625,2,302,359,-57,0.395833,0.492188,Yes,No
12563,Jon Condo,36,2017,LS,Special Teams,LV/OAK,1000000,50000,695000,0.004,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12564,Amini Silatolu,29,2017,G,Offense,CAR,775000,50000,695000,0.004,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12565,Sam Acho,29,2017,OLB,Defense,CHI,775000,80000,695000,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12566,Benny Cunningham,27,2017,RB,Offense,CHI,775000,80000,695000,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12567,Connor Cook,24,2017,QB,Offense,LV/OAK,540000,154972,694972,0.004,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12568,Taywan Taylor,22,2017,WR,Offense,TEN,465000,229003,694003,0.004,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12569,Jordan Willis,22,2017,DE,Defense,CIN,465000,226100,691100,0.004,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
12570,Luke Bowanko,26,2017,C,Offense,BAL,690000,0,690000,0.004,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12571,Chris Watt,27,2017,C,Offense,NO,690000,0,690000,0.004,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12572,Jeremiah Sirles,26,2017,G,Offense,MIN,690000,0,690000,0.004,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12573,Dustin Hopkins,27,2017,K,Special Teams,WAS,690000,0,690000,0.004,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12574,Ty Nsekhe,32,2017,LT,Offense,WAS,690000,0,690000,0.004,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12575,Jon Bostic,26,2017,ILB,Defense,IND,690000,0,690000,0.004,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
12576,Cameron Brate,26,2017,TE,Offense,TB,690000,0,690000,0.004,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12577,Will Clarke,26,2017,DE,Defense,TB,690000,0,690000,0.004,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12578,Adarius Taylor,27,2017,OLB,Defense,TB,690000,0,690000,0.004,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12579,Jaylen Watkins,26,2017,S,Defense,PHI,690000,0,690000,0.004,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12580,Sammy Watkins,24,2017,WR,Offense,LAR/STL,690000,0,690000,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12581,Kenneth Acker,25,2017,CB,Defense,KC,690000,0,690000,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12582,Terrance Mitchell,25,2017,CB,Defense,KC,690000,0,690000,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12583,Kevin Pierre-Louis,26,2017,OLB,Defense,KC,690000,0,690000,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12584,Steven Terrell,27,2017,CB,Defense,KC,690000,0,690000,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12585,TJ Jones,25,2017,WR,Offense,DET,690000,0,690000,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12586,Brandon Dunn,25,2017,DE,Defense,HOU,690000,0,690000,0.004,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
12587,Bene Benwikere,26,2017,CB,Defense,DAL,690000,0,690000,0.004,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12588,Keith Smith,25,2017,FB,Offense,DAL,690000,0,690000,0.004,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12589,Marquis Flowers,25,2017,OLB,Defense,NE,690000,0,690000,0.004,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12590,Chris Smith,25,2017,DE,Defense,CIN,690000,0,690000,0.004,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
12591,Derrick Coleman,27,2017,FB,Offense,ATL,690000,0,690000,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12592,Ben Garland,29,2017,G,Offense,ATL,690000,0,690000,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12593,Jordan Tripp,26,2017,ILB,Defense,ATL,690000,0,690000,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12594,Nick Williams,27,2017,WR,Offense,ATL,690000,0,690000,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12595,Dewey McDonald,27,2017,OLB,Defense,SEA,690000,0,690000,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12596,David King,28,2017,DE,Defense,TEN,690000,0,690000,0.004,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12597,Cody Parkey,25,2017,K,Special Teams,MIA,690000,0,690000,0.004,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12598,Adrian Phillips,25,2017,FS,Defense,LAC/SD,690000,0,690000,0.004,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12599,Tommy Bohanon,27,2017,FB,Offense,JAX,690000,0,690000,0.003,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12600,Peyton Thompson,27,2017,SS,Defense,JAX,690000,0,690000,0.003,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12601,Brittan Golden,29,2017,WR,Offense,ARI,690000,0,690000,0.004,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12602,Kerwynn Williams,26,2017,RB,Offense,ARI,690000,0,690000,0.004,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12603,Andrew DePaola,30,2017,LS,Special Teams,CHI,690000,0,690000,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12604,Chris Wormley,24,2017,DT,Defense,BAL,465000,224660,689660,0.004,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12605,Chris Moore,24,2017,WR,Offense,BAL,540000,149090,689090,0.004,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12606,Nick Novak,36,2017,K,Special Teams,LAC/SD,688235,0,688235,0.004,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12607,Ryan Smith,24,2017,CB,Defense,TB,540000,148040,688040,0.004,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12608,Duke Riley,23,2017,LB,Defense,ATL,465000,222438,687438,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12609,B.J. Goodson,24,2017,ILB,Defense,NYG,540000,145551,685551,0.004,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12610,Tyler Higbee,24,2017,TE,Offense,LAR/STL,540000,145215,685215,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12611,Joe Cardona,25,2017,LS,Special Teams,NE,615000,25000,685000,0.004,AFC,AFC East,13,3,0,0.8125,1,458,296,162,0.466346,0.484375,Yes,No
12612,Miles Killebrew,24,2017,S,Defense,DET,540000,144641,684641,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12613,Nick Kwiatkoski,24,2017,ILB,Defense,CHI,540000,143780,683780,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12614,Justin Simmons,24,2017,SS,Defense,DEN,508769,161355,683123,0.004,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
12615,Ricardo Louis,23,2017,WR,Offense,CLE,540000,141962,681962,0.003,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12616,De'Vondre Campbell,24,2017,OLB,Defense,ATL,540000,141382,681382,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12617,Hassan Ridgeway,23,2017,DE,Defense,IND,540000,140055,680055,0.004,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
12618,Tim Williams,24,2017,OLB,Defense,BAL,465000,214170,679170,0.004,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12619,Pharoh Cooper,22,2017,WR,Offense,LAR/STL,540000,138666,678666,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12620,Demarcus Robinson,23,2017,WR,Offense,KC,540000,129293,678293,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12621,Juston Burris,24,2017,CB,Defense,NYJ,540000,137782,677782,0.004,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
12622,Grady Jarrett,24,2017,DT,Defense,ATL,615000,61963,676963,0.004,NFC,NFC South,10,6,0,0.625,3,353,315,38,0.475,0.542969,Yes,No
12623,ArDarius Stewart,24,2017,WR,Offense,NYJ,465000,211581,676581,0.004,AFC,AFC East,5,11,0,0.3125,4,298,382,-84,0.4375,0.519531,No,No
12624,Rashad Greene,25,2017,WR,Offense,JAX,615000,60953,675953,0.003,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12625,David Onyemata,25,2017,DT,Defense,NO,540000,135586,675586,0.004,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12626,Martrell Spaight,24,2017,ILB,Defense,WAS,615000,59487,674487,0.004,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12627,Tarell Basham,23,2017,OLB,Defense,IND,465000,208964,673964,0.004,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
12628,Adrian Amos,24,2017,FS,Defense,CHI,615000,58070,673070,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12629,Bobby McCain,24,2017,CB,Defense,MIA,615000,57072,672072,0.004,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12630,Stefon Diggs,24,2017,WR,Offense,MIN,615000,56928,671928,0.004,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12631,Deon Bush,24,2017,S,Defense,CHI,540000,131554,671554,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12632,Fabian Moreau,23,2017,CB,Defense,WAS,465000,206348,671348,0.004,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12633,Brett Hundley,24,2017,QB,Offense,GB,615000,55908,670908,0.004,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12634,Antonio Morrison,23,2017,ILB,Defense,IND,540000,129976,669976,0.004,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
12635,Kyle Emanuel,26,2017,OLB,Defense,LAC/SD,615000,54643,669643,0.004,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12636,Tyeler Davison,25,2017,DT,Defense,NO,615000,54306,669306,0.004,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12637,Tony Lippett,25,2017,CB,Defense,MIA,615000,53691,668691,0.004,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12638,C.J. Uzomah,24,2017,TE,Offense,CIN,615000,53190,668190,0.004,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
12639,J.J. Nelson,25,2017,WR,Offense,ARI,615000,52450,667450,0.004,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12640,Jesse James,23,2017,TE,Offense,PIT,615000,52228,667228,0.004,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12641,Evan Boehm,24,2017,G,Offense,ARI,540000,126620,666620,0.004,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12642,Montravius Adams,22,2017,DT,Defense,GB,465000,186194,666194,0.004,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12643,Chris Jones,27,2017,DT,Defense,SF,775000,50000,665000,0.003,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12644,Jarvis Jenkins,29,2017,DE,Defense,KC,775000,0,665000,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12645,Derrick Kindred,24,2017,S,Defense,CLE,540000,124839,664839,0.003,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12646,Bradley Pinion,23,2017,P,Special Teams,SF,615000,48550,663550,0.003,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12647,Chris Godwin,21,2017,WR,Offense,TB,465000,198041,663041,0.004,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12648,Kareem Hunt,22,2017,RB,Offense,KC,465000,193988,658988,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12649,Davis Webb,22,2017,QB,Offense,NYG,465000,191605,656605,0.004,NFC,NFC East,3,13,0,0.1875,4,246,388,-142,0.458333,0.53125,No,No
12650,Nick Boyle,24,2017,TE,Offense,BAL,615000,41563,656563,0.004,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12651,Cameron Artis-Payne,27,2017,RB,Offense,CAR,615000,41563,656563,0.004,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12652,David Mayo,24,2017,OLB,Defense,CAR,615000,41563,656563,0.004,NFC,NFC South,11,5,0,0.6875,2,363,327,36,0.5,0.539062,Yes,No
12653,Eddie Vanderdoes,23,2017,DT,Defense,LV/OAK,465000,190303,655303,0.004,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12654,Shaquill Griffin,22,2017,CB,Defense,SEA,465000,189655,654655,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12655,John Johnson,22,2017,SS,Defense,LAR/STL,465000,189438,654438,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12656,Jourdan Lewis,22,2017,CB,Defense,DAL,465000,188357,653357,0.004,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12657,Cornelius Lucas,26,2017,RT,Offense,LAR/STL,649412,0,649411,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12658,Jordan Devey,29,2017,G,Offense,KC,649408,0,649408,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12659,Delano Hill,22,2017,S,Defense,SEA,465000,181869,646869,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12660,Darius Philon,23,2017,DE,Defense,LAC/SD,615000,30146,645146,0.004,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12661,Kenny Golladay,24,2017,WR,Offense,DET,465000,179706,644706,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12662,Leterrius Walton,25,2017,DE,Defense,PIT,615000,29232,644232,0.004,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12663,Quandre Diggs,24,2017,SS,Defense,DET,615000,28838,643838,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12664,Aaron Ripkowski,25,2017,FB,Offense,GB,615000,26599,641599,0.004,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12665,Trey Hendrickson,23,2017,DE,Defense,NO,465000,176572,641572,0.004,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12666,C.J. Beathard,24,2017,QB,Offense,SF,465000,176572,641572,0.003,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12667,Rasul Douglas,22,2017,CB,Defense,PHI,465000,176572,641572,0.004,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12668,Kendell Beckwith,23,2017,OLB,Defense,TB,465000,176572,641572,0.004,NFC,NFC South,5,11,0,0.3125,4,335,382,-47,0.375,0.554688,No,No
12669,Amara Darboh,23,2017,WR,Offense,SEA,465000,176572,641572,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12670,Nazair Jones,23,2017,DT,Defense,SEA,465000,176572,641572,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12671,Jonnu Smith,22,2017,TE,Offense,TEN,465000,176572,641572,0.003,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12672,Cordrea Tankersley,24,2017,CB,Defense,MIA,465000,176572,641572,0.004,AFC,AFC East,6,10,0,0.375,3,281,393,-112,0.53125,0.542969,No,No
12673,Chad Williams,23,2017,WR,Offense,ARI,465000,176572,641572,0.004,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12674,Brendan Langley,23,2017,CB,Defense,DEN,465000,176572,641572,0.004,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
12675,Darren Waller,25,2017,TE,Offense,BAL,615000,26183,641183,0.004,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12676,Bryan Witzmann,27,2017,G,Offense,KC,540000,100000,640000,0.004,AFC,AFC West,10,6,0,0.625,1,415,339,76,0.48125,0.476562,Yes,No
12677,E.J. Manuel,27,2017,QB,Offense,LV/OAK,775000,0,640000,0.004,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12678,Seth Devalve,24,2017,TE,Offense,CLE,540000,95848,635848,0.003,AFC,AFC North,0,16,0,0.0,4,234,410,-176,0.0,0.519531,No,No
12679,Dean Lowry,23,2017,DE,Defense,GB,540000,95848,635848,0.004,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12680,Blake Martinez,23,2017,ILB,Defense,GB,540000,95848,635848,0.004,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12681,Willie Henry,23,2017,DT,Defense,BAL,540000,95848,635848,0.004,AFC,AFC North,9,7,0,0.5625,2,395,303,92,0.298611,0.441406,No,No
12682,Dak Prescott,24,2017,QB,Offense,DAL,540000,95848,635848,0.004,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12683,Devontae Booker,25,2017,RB,Offense,DEN,540000,95848,635848,0.004,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
12684,Jaleel Johnson,23,2017,DT,Defense,MIN,465000,169588,634588,0.004,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12685,Bryce Hager,25,2017,ILB,Defense,LAR/STL,615000,18035,633035,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12686,Tedric Thompson,22,2017,S,Defense,SEA,465000,168001,633001,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12687,Eddie Jackson,25,2017,S,Defense,CHI,465000,166449,631449,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12688,Rayshawn Jenkins,23,2017,S,Defense,LAC/SD,465000,165552,630552,0.004,AFC,AFC West,9,7,0,0.5625,2,355,272,83,0.347222,0.457031,No,No
12689,Samaje Perine,22,2017,RB,Offense,WAS,465000,164945,629945,0.004,NFC,NFC East,7,9,0,0.4375,3,342,388,-46,0.428571,0.539062,No,No
12690,Corey Robinson,25,2017,LT,Offense,DET,615000,14477,629477,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12691,Dexter McDonald,26,2017,CB,Defense,LV/OAK,615000,14212,629212,0.004,AFC,AFC West,6,10,0,0.375,3,301,373,-72,0.395833,0.511719,No,No
12692,Trenton Brown,24,2017,RT,Offense,SF,615000,13973,628973,0.003,NFC,NFC West,6,10,0,0.375,4,331,383,-52,0.4375,0.511719,No,No
12693,Geoff Swaim,24,2017,TE,Offense,DAL,615000,13683,628683,0.004,NFC,NFC East,9,7,0,0.5625,2,354,332,22,0.4375,0.496094,No,No
12694,Denzelle Good,26,2017,RT,Offense,IND,615000,13196,628196,0.004,AFC,AFC South,4,12,0,0.25,3,263,404,-141,0.21875,0.480469,No,No
12695,Trevor Siemian,26,2017,QB,Offense,DEN,615000,13195,628195,0.004,AFC,AFC West,5,11,0,0.3125,4,289,382,-93,0.4125,0.492188,No,No
12696,Carl Lawson,22,2017,OLB,Defense,CIN,465000,163153,628153,0.004,AFC,AFC North,7,9,0,0.4375,3,290,349,-59,0.321429,0.464844,No,No
12697,James Conner,22,2017,RB,Offense,PIT,451235,176572,627807,0.004,AFC,AFC North,13,3,0,0.8125,1,406,308,98,0.423077,0.453125,Yes,No
12698,Josh Reynolds,22,2017,WR,Offense,LAR/STL,465000,162005,627005,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12699,Mack Hollins,24,2017,WR,Offense,PHI,465000,158917,623917,0.004,NFC,NFC East,13,3,0,0.8125,1,457,295,162,0.432692,0.460938,Yes,Yes
12700,Tarik Cohen,22,2017,RB,Offense,CHI,465000,158914,623914,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12701,Ben Gedeon,23,2017,ILB,Defense,MIN,465000,158286,623286,0.004,NFC,NFC North,13,3,0,0.8125,1,382,252,130,0.447115,0.492188,Yes,No
12702,Jake Schum,28,2017,P,Special Teams,GB,615000,0,621450,0.004,NFC,NFC North,7,9,0,0.4375,3,320,384,-64,0.357143,0.539062,No,No
12703,Thomas Rawls,24,2017,RB,Offense,SEA,615000,5000,620000,0.004,NFC,NFC West,9,7,0,0.5625,2,366,332,34,0.444444,0.492188,No,No
12704,Jalen Reeves-Maybin,22,2017,OLB,Defense,DET,465000,154721,619721,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12705,Delvin Breaux,28,2017,CB,Defense,NO,615000,4000,619000,0.004,NFC,NFC South,11,5,0,0.6875,1,448,326,122,0.482955,0.535156,Yes,No
12706,Samson Ebukam,22,2017,OLB,Defense,LAR/STL,465000,153270,618270,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12707,Xavier Williams,25,2017,DT,Defense,ARI,615000,2668,617668,0.004,NFC,NFC West,8,8,0,0.5,3,295,361,-66,0.40625,0.488281,No,No
12708,Darrell Williams,24,2017,T,Offense,LAR/STL,615000,2500,617500,0.004,NFC,NFC West,11,5,0,0.6875,1,478,329,149,0.460227,0.503906,Yes,No
12709,Greg Mancz,25,2017,C,Offense,HOU,615000,2000,617000,0.004,AFC,AFC South,4,12,0,0.25,4,338,436,-98,0.375,0.515625,No,No
12710,Quinton Spain,26,2017,G,Offense,TEN,615000,2000,617000,0.003,AFC,AFC South,9,7,0,0.5625,2,334,356,-22,0.395833,0.433594,Yes,No
12711,Cameron Meredith,25,2017,WR,Offense,CHI,615000,2000,617000,0.004,NFC,NFC North,5,11,0,0.3125,4,264,320,-56,0.5,0.558594,No,No
12712,Zach Zenner,26,2017,RB,Offense,DET,615000,1668,616668,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
12713,Corey Grant,26,2017,RB,Offense,JAX,615000,1668,616668,0.003,AFC,AFC South,10,6,0,0.625,1,417,268,149,0.39375,0.433594,Yes,No
12714,Michael Roberts,23,2017,TE,Offense,DET,465000,150784,615784,0.004,NFC,NFC North,9,7,0,0.5625,2,410,376,34,0.368056,0.496094,No,No
